episode,score,reward,epsilon,loss,best_score_so_far
1468,1,-129.8,0.02,9.571759462356567,21
1469,2,-118.25,0.02,9.418225169181824,21
1470,1,-102.75,0.02,7.015115261077881,21
1471,2,-45.2,0.02,9.096464157104492,21
1472,1,-120.1,0.02,9.108152627944946,21
1473,2,-133.35000000000002,0.02,10.123422145843506,21
1474,3,-67.05000000000001,0.02,8.543907165527344,21
1475,1,-85.4,0.02,7.798935890197754,21
1476,2,-133.0,0.02,9.87765908241272,21
1477,3,-118.80000000000001,0.02,10.127620315551757,21
1478,1,-94.1,0.02,9.100492477416992,21
1479,1,-102.7,0.02,12.30063247680664,21
1480,2,-97.0,0.02,9.257867177327475,21
1481,1,-102.7,0.02,7.000089883804321,21
1482,0,-142.4,0.02,12.156786918640137,21
1483,1,-94.05000000000001,0.02,11.035161018371582,21
1484,2,-131.3,0.02,8.555793762207031,21
1485,2,-139.8,0.02,10.989016890525818,21
1486,2,-62.35,0.02,11.433557510375977,21
1487,0,-160.25,0.02,6.12485408782959,21
1488,1,-162.95000000000002,0.02,7.922081828117371,21
1489,2,-141.89999999999998,0.02,9.684075593948364,21
1490,2,-79.64999999999999,0.02,8.085594654083252,21
1491,1,-85.45,0.02,7.283190727233887,21
1492,1,-94.05000000000001,0.02,8.447153091430664,21
1493,2,-53.849999999999994,0.02,8.262497425079346,21
1494,1,-102.7,0.02,8.30299997329712,21
1495,2,-161.1,0.02,9.236518144607544,21
1496,2,-62.4,0.02,9.557159423828125,21
1497,1,-145.8,0.02,8.582761446634928,21
1498,0,-151.7,0.02,9.289976358413696,21
1499,0,-134.45,0.02,6.525461196899414,21
1500,3,-22.0,0.02,7.3626681963602705,21
1501,1,-154.35000000000002,0.02,7.2425587972005205,21
1502,2,-70.95,0.02,10.2501802444458,21
1503,1,-94.1,0.02,8.591641426086426,21
1504,2,-122.65,0.02,8.26548465092977,21
1505,1,-111.4,0.02,9.722020149230957,21
1506,2,-70.95,0.02,8.315607388814291,21
1507,2,-53.8,0.02,7.051392078399658,21
1508,3,-108.25000000000001,0.02,9.972815132141113,21
1509,0,-151.7,0.02,9.036404371261597,21
1510,2,-105.55,0.02,8.136056423187256,21
1511,0,-134.45,0.02,7.702361583709717,21
1512,0,-143.05,0.02,11.109765768051147,21
1513,1,-119.95,0.02,7.605366945266724,21
1514,4,-41.900000000000006,0.02,7.492725372314453,21
1515,2,-116.1,0.02,10.18892776966095,21
1516,0,-134.45,0.02,11.03085994720459,21
1517,3,-99.45000000000002,0.02,7.570562887191772,21
1518,0,-143.05,0.02,9.91419506072998,21
1519,2,-88.25,0.02,8.371020317077637,21
1520,2,-71.05,0.02,9.252922058105469,21
1521,2,-71.05,0.02,8.504934787750244,21
1522,5,-87.65,0.02,8.82353673662458,21
1523,2,-62.300000000000004,0.02,9.55909776687622,21
1524,0,-134.45,0.02,8.267828226089478,21
1525,1,-180.25,0.02,8.328506231307983,21
1526,1,-111.25,0.02,7.567907094955444,21
1527,2,-53.75,0.02,10.868818283081055,21
1528,2,-96.85,0.02,10.742718696594238,21
1529,0,-162.4,0.02,10.586354732513428,21
1530,1,-94.15,0.02,8.886970281600952,21
1531,2,-88.25,0.02,8.679399172465006,21
1532,1,-85.4,0.02,10.017879486083984,21
1533,4,-41.95000000000001,0.02,10.605984687805176,21
1534,2,-124.7,0.02,10.85783064365387,21
1535,6,-219.39999999999992,0.02,9.432906905810038,21
1536,2,-114.05,0.02,8.207332968711853,21
1537,2,-200.20000000000002,0.02,7.651966253916423,21
1538,2,-45.15,0.02,7.69249153137207,21
1539,2,-172.15,0.02,9.309566879272461,21
1540,1,-94.1,0.02,7.793294906616211,21
1541,1,-94.05000000000001,0.02,15.061491966247559,21
1542,2,-53.8,0.02,9.631958961486816,21
1543,1,-102.75,0.02,9.147644519805908,21
1544,1,-102.85,0.02,7.261131286621094,21
1545,2,-96.9,0.02,8.05147616068522,21
1546,2,-90.3,0.02,9.361228624979654,21
1547,2,-157.2,0.02,10.25167236328125,21
1548,2,-294.7,0.02,9.463852643966675,21
1549,1,-102.7,0.02,10.513285636901855,21
1550,0,-198.84999999999997,0.02,11.158464749654135,21
1551,0,-151.7,0.02,8.949081659317017,21
1552,5,-10.200000000000017,0.02,7.090877056121826,21
1553,1,-111.4,0.02,8.506341457366943,21
1554,0,-134.45,0.02,7.543242931365967,21
1555,2,-114.75,0.02,9.024940172831217,21
1556,1,-111.35,0.02,10.838510513305664,21
1557,0,-151.7,0.02,10.934088706970215,21
1558,2,-53.8,0.02,9.108653545379639,21
1559,2,-105.39999999999999,0.02,11.75535806020101,21
1560,2,-106.2,0.02,9.673678874969482,21
1561,1,-85.45,0.02,8.961745738983154,21
1562,4,-110.75,0.02,10.731396834055582,21
1563,3,-90.9,0.02,10.177280902862549,21
1564,2,-114.10000000000001,0.02,9.095149040222168,21
1565,1,-111.30000000000001,0.02,8.954829692840576,21
1566,3,-56.5,0.02,8.471394220987955,21
1567,0,-143.05,0.02,11.263993263244629,21
1568,2,-89.95,0.02,9.964516321818033,21
1569,2,-98.95,0.02,8.193539460500082,21
1570,2,-133.25,0.02,8.899166703224182,21
1571,2,-79.75,0.02,7.854732195536296,21
1572,0,-134.45,0.02,7.775041580200195,21
1573,2,-62.54999999999999,0.02,12.44013786315918,21
1574,2,-114.05000000000001,0.02,11.745109875996908,21
1575,2,-88.25,0.02,8.801724433898926,21
1576,1,-129.8,0.02,7.277651309967041,21
1577,1,-120.65,0.02,11.228245735168457,21
1578,1,-130.55,0.02,7.6009016036987305,21
1579,2,-139.85,0.02,9.030613136291503,21
1580,1,-120.05000000000001,0.02,10.61731767654419,21
1581,2,-62.4,0.02,9.168482303619385,21
1582,2,-131.20000000000002,0.02,8.003239154815674,21
1583,2,-139.85000000000002,0.02,8.068902611732483,21
1584,0,-145.05,0.02,6.260372161865234,21
1585,3,-144.65,0.02,10.372466945648194,21
1586,2,-96.85,0.02,9.326968987782797,21
1587,1,-119.9,0.02,10.111046155293783,21
1588,2,-62.35,0.02,8.207969665527344,21
1589,2,-45.199999999999996,0.02,5.165189743041992,21
1590,0,-143.05,0.02,10.237312316894531,21
1591,2,-150.6,0.02,10.01481580734253,21
1592,1,-102.75,0.02,9.253258466720581,21
1593,2,-114.0,0.02,7.888455390930176,21
1594,6,-94.4,0.02,9.650491873423258,21
1595,1,-119.9,0.02,8.684370040893555,21
1596,1,-119.95,0.02,7.029759883880615,21
1597,2,-79.7,0.02,8.738816897074381,21
1598,1,-102.7,0.02,7.080806493759155,21
1599,2,-62.35,0.02,7.253425598144531,21
1600,1,-119.9,0.02,8.902560710906982,21
1601,2,-141.8,0.02,9.986566305160522,21
1602,3,-95.1,0.02,10.621830701828003,21
1603,2,-88.3,0.02,8.664597193400065,21
1604,2,-131.2,0.02,7.854138135910034,21
1605,2,-88.25,0.02,10.18350346883138,21
1606,1,-94.15,0.02,6.814294815063477,21
1607,2,-79.69999999999999,0.02,9.975663820902506,21
1608,0,-160.4,0.02,7.720141172409058,21
1609,0,-151.7,0.02,6.291095733642578,21
1610,0,-134.45,0.02,10.720831871032715,21
1611,1,-102.7,0.02,10.530961036682129,21
1612,0,-134.45,0.02,8.36428451538086,21
1613,1,-140.95,0.02,9.132675965627035,21
1614,1,-102.65,0.02,8.127631187438965,21
1615,2,-71.05,0.02,13.755101839701334,21
1616,0,-134.45,0.02,10.023601531982422,21
1617,2,-105.5,0.02,9.843255996704102,21
1618,1,-120.69999999999999,0.02,11.346736907958984,21
1619,0,-134.4,0.02,8.643176317214966,21
1620,4,-35.45000000000002,0.02,8.699897766113281,21
1621,1,-119.9,0.02,8.930427312850952,21
1622,2,-71.0,0.02,9.007592916488647,21
1623,2,-62.45,0.02,9.427999496459961,21
1624,0,-177.7,0.02,9.131010214487711,21
1625,2,-193.49999999999997,0.02,10.736589622497558,21
1626,1,-120.1,0.02,10.262146790822348,21
1627,1,-94.1,0.02,10.109424591064453,21
1628,1,-94.1,0.02,10.273804187774658,21
1629,1,-102.75,0.02,4.559960842132568,21
1630,3,-108.15,0.02,7.803234004974366,21
1631,1,-102.65,0.02,11.722000122070312,21
1632,0,-136.45,0.02,12.490957260131836,21
1633,2,-99.0,0.02,8.513563315073648,21
1634,0,-151.7,0.02,12.770010948181152,21
1635,1,-102.75,0.02,10.541823863983154,21
1636,0,-134.4,0.02,6.720618724822998,21
1637,1,-102.7,0.02,11.900946617126465,21
1638,1,-130.6,0.02,10.090715646743774,21
1639,1,-128.55,0.02,10.838598251342773,21
1640,1,-145.8,0.02,6.9234975179036455,21
1641,1,-121.85,0.02,8.838109493255615,21
1642,2,-122.60000000000001,0.02,8.57042396068573,21
1643,0,-134.4,0.02,5.2134575843811035,21
1644,1,-180.15,0.02,9.357979655265808,21
1645,1,-111.35000000000001,0.02,10.860700607299805,21
1646,4,-153.8,0.02,10.509091649736677,21
1647,1,-120.65,0.02,6.956347942352295,21
1648,2,-91.95,0.02,12.018064498901367,21
1649,2,-161.15,0.02,7.137180805206299,21
1650,3,-84.35000000000001,0.02,10.362156629562378,21
1651,1,-102.75,0.02,6.899026870727539,21
1652,0,-151.75,0.02,9.237565994262695,21
1653,4,-69.75,0.02,11.883502960205078,21
1654,2,-314.85,0.02,8.659235060214996,21
1655,2,-122.60000000000001,0.02,8.791736602783203,21
1656,1,-119.95,0.02,12.062529563903809,21
1657,3,-136.05,0.02,8.900904655456543,21
1658,1,-119.9,0.02,10.303133487701416,21
1659,4,-69.75,0.02,9.742354583740234,21
1660,2,-163.35,0.02,8.9080641746521,21
1661,1,-94.05000000000001,0.02,10.802543640136719,21
1662,1,-102.65,0.02,7.653595447540283,21
1663,0,-134.45,0.02,11.159578323364258,21
1664,2,-118.15,0.02,9.074121952056885,21
1665,1,-111.25,0.02,7.961781740188599,21
1666,3,-56.400000000000006,0.02,9.426415602366129,21
1667,0,-143.05,0.02,8.810655355453491,21
1668,1,-111.4,0.02,11.016178607940674,21
1669,1,-171.55,0.02,8.35440969467163,21
1670,2,-118.15,0.02,10.203492164611816,21
1671,3,-110.35000000000002,0.02,9.254216194152832,21
1672,2,-122.7,0.02,10.40860366821289,21
1673,1,-139.15,0.02,10.011454264322916,21
1674,1,-102.75,0.02,10.52399730682373,21
1675,3,-142.45,0.02,8.755057414372763,21
1676,2,-148.45000000000002,0.02,8.397706866264343,21
1677,1,-102.7,0.02,9.611412525177002,21
1678,1,-119.95,0.02,11.264599800109863,21
1679,4,-93.65,0.02,10.811073780059814,21
1680,2,-132.45,0.02,9.474997997283936,21
1681,2,-113.95,0.02,8.499797662099203,21
1682,4,-145.5,0.02,9.39797905087471,21
1683,1,-111.30000000000001,0.02,8.331483602523804,21
1684,0,-134.45,0.02,8.472723960876465,21
1685,2,-36.55,0.02,11.773308753967285,21
1686,2,-79.6,0.02,9.323096911112467,21
1687,2,-131.25,0.02,9.67389178276062,21
1688,1,-111.4,0.02,8.598624467849731,21
1689,2,-71.0,0.02,7.260424852371216,21
1690,2,-79.55,0.02,8.52057695388794,21
1691,1,-102.7,0.02,8.796496391296387,21
1692,0,-143.05,0.02,10.041644096374512,21
1693,6,-75.30000000000001,0.02,10.022457480430603,21
1694,1,-111.35000000000001,0.02,6.846334457397461,21
1695,1,-171.60000000000002,0.02,9.317558288574219,21
1696,2,-122.65,0.02,8.962509393692017,21
1697,1,-128.7,0.02,10.071447372436523,21
1698,2,-174.3,0.02,11.055629920959472,21
1699,1,-111.35,0.02,8.73301911354065,21
1700,2,-105.4,0.02,11.815196673075357,21
1701,3,-99.75,0.02,9.76185998916626,21
1702,1,-102.65,0.02,10.463233947753906,21
1703,1,-141.2,0.02,7.803748607635498,21
1704,1,-111.25,0.02,11.190094470977783,21
1705,1,-102.7,0.02,8.769718170166016,21
1706,2,-105.45,0.02,11.164492925008139,21
1707,1,-102.85,0.02,11.167772769927979,21
1708,0,-134.4,0.02,13.45653247833252,21
1709,2,-122.55000000000001,0.02,7.61044442653656,21
1710,2,-161.20000000000002,0.02,10.890219974517823,21
1711,0,-142.4,0.02,10.40802001953125,21
1712,1,-102.7,0.02,8.456653594970703,21
1713,1,-154.3,0.02,6.1801323890686035,21
1714,1,-94.1,0.02,8.616373062133789,21
1715,1,-102.85,0.02,10.519957542419434,21
1716,2,-73.1,0.02,7.991760730743408,21
1717,0,-169.1,0.02,9.761767069498697,21
1718,2,-148.45,0.02,10.583356380462646,21
1719,2,-96.9,0.02,7.8324503898620605,21
1720,4,-73.6,0.02,9.230984497070313,21
1721,2,-71.05,0.02,9.874617099761963,21
1722,3,-116.60000000000001,0.02,9.197891807556152,21
1723,1,-94.05000000000001,0.02,10.581976890563965,21
1724,0,-134.4,0.02,10.876535415649414,21
1725,0,-151.7,0.02,9.924344539642334,21
1726,0,-151.7,0.02,7.770544052124023,21
1727,1,-102.75,0.02,6.703217506408691,21
1728,3,-186.8,0.02,8.938634191240583,21
1729,6,-81.70000000000002,0.02,7.750154919094509,21
1730,1,-94.05000000000001,0.02,7.853673458099365,21
1731,2,-139.95,0.02,10.705965161323547,21
1732,2,-114.0,0.02,9.065991520881653,21
1733,5,-68.0,0.02,9.397884527842203,21
1734,1,-85.4,0.02,13.351777076721191,21
1735,2,-185.14999999999998,0.02,9.918179512023926,21
1736,0,-134.4,0.02,13.737862586975098,21
1737,0,-162.35,0.02,10.36521577835083,21
1738,1,-104.75,0.02,11.359201908111572,21
1739,1,-102.7,0.02,9.834176063537598,21
1740,1,-94.1,0.02,7.710717678070068,21
1741,1,-130.7,0.02,8.773835817972818,21
1742,3,-84.35000000000001,0.02,8.5725919008255,21
1743,2,-71.0,0.02,9.918009042739868,21
1744,1,-94.1,0.02,12.804428100585938,21
1745,0,-153.7,0.02,8.285131931304932,21
1746,2,-96.80000000000001,0.02,9.876741727193197,21
1747,2,-176.0,0.02,9.182282638549804,21
1748,0,-136.4,0.02,10.936683654785156,21
1749,0,-143.05,0.02,11.535640239715576,21
1750,1,-102.75,0.02,10.112246036529541,21
1751,1,-111.3,0.02,8.265554904937744,21
1752,0,-134.4,0.02,9.947994232177734,21
1753,1,-102.65,0.02,10.851651191711426,21
1754,1,-111.3,0.02,8.973158121109009,21
1755,2,-98.0,0.02,8.244977792104086,21
1756,1,-94.1,0.02,9.324684143066406,21
1757,2,-53.8,0.02,9.42636251449585,21
1758,1,-111.25,0.02,9.960598945617676,21
1759,3,-99.55,0.02,10.983499765396118,21
1760,4,-43.650000000000006,0.02,8.65862741470337,21
1761,0,-151.7,0.02,12.264138221740723,21
1762,3,-118.70000000000002,0.02,8.189471530914307,21
1763,1,-111.35,0.02,10.74340271949768,21
1764,1,-94.05000000000001,0.02,9.639050483703613,21
1765,2,-122.65,0.02,9.992201089859009,21
1766,0,-134.45,0.02,9.615387916564941,21
1767,0,-143.05,0.02,11.583803176879883,21
1768,2,-114.0,0.02,9.241694450378418,21
1769,2,-62.4,0.02,9.6914644241333,21
1770,2,-107.55,0.02,11.511165618896484,21
1771,1,-111.4,0.02,8.603143215179443,21
1772,0,-143.05,0.02,9.112317562103271,21
1773,3,-99.50000000000001,0.02,10.381121754646301,21
1774,1,-94.05000000000001,0.02,10.027584075927734,21
1775,2,-165.7,0.02,10.218189239501953,21
1776,2,-79.6,0.02,7.827117443084717,21
1777,1,-119.95,0.02,8.943209648132324,21
1778,1,-102.80000000000001,0.02,9.33887529373169,21
1779,1,-137.2,0.02,11.125227610270182,21
1780,3,-142.4,0.02,10.61845318476359,21
1781,1,-145.7,0.02,9.037505467732748,21
1782,1,-111.35,0.02,8.781261920928955,21
1783,0,-143.05,0.02,8.441078186035156,21
1784,1,-119.95,0.02,9.81117582321167,21
1785,1,-139.25,0.02,9.210451126098633,21
1786,3,-73.60000000000001,0.02,10.86228621006012,21
1787,2,-88.4,0.02,10.405417919158936,21
1788,1,-102.75,0.02,9.791621208190918,21
1789,1,-102.75,0.02,8.11296558380127,21
1790,1,-102.7,0.02,8.398252487182617,21
1791,3,-56.55,0.02,7.311838150024414,21
1792,1,-137.15,0.02,9.641240755716959,21
1793,4,-73.85,0.02,8.437486839294433,21
1794,1,-142.95,0.02,8.709632078806559,21
1795,1,-111.30000000000001,0.02,9.387936115264893,21
1796,2,-62.4,0.02,9.573882579803467,21
1797,5,-79.05,0.02,9.645949443181356,21
1798,0,-134.4,0.02,8.23197603225708,21
1799,2,-71.0,0.02,7.372326374053955,21
1800,3,-30.650000000000006,0.02,7.721001863479614,21
1801,2,-71.64999999999999,0.02,11.188395818074545,21
1802,1,-111.4,0.02,9.142173767089844,21
1803,1,-94.05,0.02,9.712489128112793,21
1804,5,-113.30000000000001,0.02,9.48842442035675,21
1805,2,-182.9,0.02,9.885781478881835,21
1806,3,-108.1,0.02,8.699717712402343,21
1807,2,-62.449999999999996,0.02,8.785086631774902,21
1808,1,-102.7,0.02,11.046908855438232,21
1809,3,-73.7,0.02,8.087480187416077,21
1810,2,-116.79999999999998,0.02,10.486987749735514,21
1811,7,-129.2,0.02,10.086393616416238,21
1812,1,-94.15,0.02,6.7337327003479,21
1813,3,-48.449999999999996,0.02,12.425551732381185,21
1814,2,-131.35000000000002,0.02,10.859349489212036,21
1815,0,-143.05,0.02,8.321477890014648,21
1816,2,-116.1,0.02,10.959644794464111,21
1817,2,-159.14999999999998,0.02,9.56536340713501,21
1818,0,-143.05,0.02,8.538634538650513,21
1819,0,-143.05,0.02,14.328160285949707,21
1820,2,-80.85,0.02,10.12537924448649,21
1821,1,-111.5,0.02,7.715917110443115,21
1822,3,-73.6,0.02,9.124256372451782,21
1823,2,-70.94999999999999,0.02,8.961005210876465,21
1824,1,-85.45,0.02,10.180257797241211,21
1825,1,-163.05,0.02,11.270033359527588,21
1826,2,-137.05,0.02,10.368030905723572,21
1827,1,-119.95,0.02,11.434978008270264,21
1828,1,-120.0,0.02,8.144762992858887,21
1829,2,-88.3,0.02,7.875024795532227,21
1830,2,-71.05,0.02,9.747058868408203,21
1831,2,-62.4,0.02,7.674176216125488,21
1832,4,-136.55,0.02,9.274251120431083,21
1833,2,-79.75,0.02,9.511519114176432,21
1834,5,-35.94999999999999,0.02,9.629865837097167,21
1835,2,-105.4,0.02,10.299792607625326,21
1836,4,-67.80000000000001,0.02,9.167642593383789,21
1837,2,-116.05,0.02,10.602928161621094,21
1838,1,-94.05000000000001,0.02,7.666458606719971,21
1839,2,-144.0,0.02,11.409181213378906,21
1840,1,-85.45,0.02,9.050122261047363,21
1841,0,-134.45,0.02,5.694911479949951,21
1842,1,-94.05,0.02,8.910706758499146,21
1843,1,-119.85,0.02,11.237170696258545,21
1844,1,-111.30000000000001,0.02,8.141655445098877,21
1845,0,-134.4,0.02,11.090929985046387,21
1846,1,-111.55,0.02,9.517900943756104,21
1847,0,-160.55,0.02,10.959065914154053,21
1848,1,-150.05,0.02,9.546626408894857,21
1849,0,-134.4,0.02,9.245464324951172,21
1850,2,-36.5,0.02,8.239564418792725,21
1851,1,-139.15,0.02,11.510609149932861,21
1852,1,-94.1,0.02,9.111701488494873,21
1853,1,-141.0,0.02,10.190512975056967,21
1854,1,-129.85,0.02,11.854381561279297,21
1855,1,-111.55,0.02,15.681106567382812,21
1856,0,-134.45,0.02,12.052270889282227,21
1857,0,-143.05,0.02,9.043863773345947,21
1858,1,-111.30000000000001,0.02,7.922013998031616,21
1859,0,-201.45,0.02,10.029282887776693,21
1860,1,-128.55,0.02,10.546531677246094,21
1861,2,-105.4,0.02,11.823463439941406,21
1862,2,-88.25,0.02,9.38071870803833,21
1863,0,-169.7,0.02,9.231662273406982,21
1864,2,-96.9,0.02,10.30810292561849,21
1865,1,-156.4,0.02,8.391753355662027,21
1866,0,-143.05,0.02,9.265820503234863,21
1867,2,-79.55,0.02,10.863792578379313,21
1868,2,-133.05,0.02,10.081225395202637,21
1869,2,-105.5,0.02,9.969951629638672,21
1870,0,-151.7,0.02,9.83686351776123,21
1871,2,-113.9,0.02,9.26279385884603,21
1872,2,-90.85,0.02,9.442414283752441,21
1873,2,-79.65,0.02,7.489275932312012,21
1874,2,-174.14999999999998,0.02,11.442614555358887,21
1875,1,-165.2,0.02,9.337697982788086,21
1876,2,-88.30000000000001,0.02,8.32160488764445,21
1877,2,-96.85000000000001,0.02,9.770731925964355,21
1878,0,-134.45,0.02,10.192720413208008,21
1879,1,-102.65,0.02,9.598426818847656,21
1880,0,-153.7,0.02,11.13079023361206,21
1881,2,-105.35,0.02,11.795779546101889,21
1882,1,-129.85,0.02,8.67324940363566,21
1883,1,-111.4,0.02,12.197402000427246,21
1884,4,-119.5,0.02,8.528571128845215,21
1885,4,-24.69999999999999,0.02,7.57163667678833,21
1886,2,-88.25,0.02,9.488749821980795,21
1887,2,-113.95,0.02,8.06588347752889,21
1888,1,-111.55,0.02,10.254996299743652,21
1889,2,-157.04999999999998,0.02,9.15472936630249,21
1890,2,-133.3,0.02,10.203495502471924,21
1891,3,-101.65,0.02,10.722183227539062,21
1892,2,-131.25,0.02,9.622806072235107,21
1893,2,-79.55000000000001,0.02,7.655725161234538,21
1894,0,-134.45,0.02,15.76125717163086,21
1895,0,-153.65,0.02,11.157726287841797,21
1896,0,-134.45,0.02,11.496932029724121,21
1897,2,-157.15,0.02,10.782274436950683,21
1898,8,-164.75,0.02,9.171871992257925,21
1899,3,-108.10000000000001,0.02,10.582793998718262,21
1900,3,-136.0,0.02,8.092380205790201,21
1901,1,-192.3,0.02,10.67364764213562,21
1902,2,-36.55,0.02,6.7106451988220215,21
1903,2,-124.85,0.02,8.495715141296387,21
1904,3,-142.55,0.02,8.711881796518961,21
1905,3,-91.10000000000001,0.02,9.9944326877594,21
1906,0,-134.4,0.02,9.70081615447998,21
1907,0,-134.4,0.02,8.21660041809082,21
1908,2,-107.4,0.02,10.555053472518921,21
1909,2,-79.55,0.02,11.098592281341553,21
1910,3,-116.95,0.02,9.634332084655762,21
1911,1,-111.30000000000001,0.02,10.552502155303955,21
1912,1,-111.35,0.02,11.823796272277832,21
1913,1,-120.0,0.02,8.100900173187256,21
1914,3,-4.75,0.02,10.455283164978027,21
1915,2,-62.349999999999994,0.02,10.80355453491211,21
1916,2,-81.69999999999999,0.02,9.289611180623373,21
1917,1,-94.15,0.02,8.890113830566406,21
1918,1,-154.4,0.02,8.731725533803305,21
1919,2,-96.95,0.02,7.830323537190755,21
1920,0,-143.1,0.02,12.207751274108887,21
1921,2,-139.9,0.02,11.268399834632874,21
1922,2,-79.69999999999999,0.02,7.94895871480306,21
1923,0,-134.4,0.02,9.894222259521484,21
1924,2,-124.65,0.02,10.26119077205658,21
1925,0,-134.4,0.02,8.703529357910156,21
1926,2,-105.45,0.02,10.224092165629068,21
1927,1,-102.75,0.02,13.067850112915039,21
1928,1,-94.15,0.02,8.392889022827148,21
1929,1,-111.30000000000001,0.02,8.67417573928833,21
1930,1,-111.35000000000001,0.02,8.892435550689697,21
1931,2,-88.25,0.02,7.854161421457927,21
1932,1,-111.3,0.02,7.920562505722046,21
1933,1,-102.7,0.02,11.72776985168457,21
1934,2,-71.0,0.02,8.509266376495361,21
1935,0,-134.4,0.02,9.149197578430176,21
1936,2,-79.55000000000001,0.02,9.633859316507975,21
1937,2,-71.0,0.02,9.74375581741333,21
1938,2,-174.24999999999997,0.02,10.367206192016601,21
1939,0,-151.7,0.02,9.95856237411499,21
1940,0,-171.0,0.02,8.023401260375977,21
1941,0,-143.05,0.02,9.167660236358643,21
1942,3,-108.05000000000001,0.02,11.112116718292237,21
1943,0,-134.4,0.02,11.056466102600098,21
1944,1,-94.05000000000001,0.02,9.56068229675293,21
1945,2,-139.75,0.02,10.464755821228028,21
1946,1,-102.7,0.02,10.11679458618164,21
1947,4,-67.75,0.02,8.81850757598877,21
1948,1,-94.15,0.02,10.530094623565674,21
1949,2,-99.45,0.02,10.451569557189941,21
1950,3,-84.4,0.02,9.45455253124237,21
1951,1,-111.4,0.02,11.93043327331543,21
1952,2,-124.7,0.02,8.362454414367676,21
1953,0,-162.4,0.02,6.013500213623047,21
1954,2,-116.05,0.02,8.217312971750895,21
1955,1,-102.7,0.02,5.97711443901062,21
1956,2,-133.25,0.02,8.691852331161499,21
1957,4,-93.5,0.02,10.482353289922079,21
1958,2,-62.449999999999996,0.02,9.791102886199951,21
1959,2,-174.5,0.02,10.86090087890625,21
1960,2,-140.0,0.02,8.460138440132141,21
1961,2,-38.550000000000004,0.02,4.891997337341309,21
1962,2,-105.4,0.02,8.59897255897522,21
1963,3,-135.95000000000002,0.02,7.925562953948974,21
1964,1,-111.30000000000001,0.02,11.252814769744873,21
1965,2,-116.1,0.02,7.379972279071808,21
1966,1,-138.9,0.02,9.427923679351807,21
1967,2,-176.34999999999997,0.02,9.680179437001547,21
1968,2,-70.95,0.02,8.488934516906738,21
1969,1,-102.7,0.02,9.591065168380737,21
1970,1,-102.7,0.02,8.428071975708008,21
1971,2,-79.55,0.02,7.311987559000651,21
1972,0,-153.7,0.02,8.125251293182373,21
1973,3,-108.0,0.02,8.764924883842468,21
1974,3,-86.1,0.02,8.760194063186646,21
1975,1,-111.25,0.02,8.215788841247559,21
1976,2,-92.3,0.02,9.873624324798584,21
1977,2,-105.44999999999999,0.02,10.48331610361735,21
1978,2,-124.85,0.02,9.943915367126465,21
1979,1,-128.5,0.02,13.049312273661295,21
1980,2,-148.6,0.02,8.241065979003906,21
1981,2,-139.9,0.02,11.494158029556274,21
1982,2,-79.65,0.02,10.451645851135254,21
1983,0,-134.4,0.02,9.121947288513184,21
1984,1,-94.05,0.02,6.233564615249634,21
1985,1,-122.0,0.02,11.030752658843994,21
1986,0,-143.05,0.02,12.819149017333984,21
1987,2,-79.55,0.02,11.486529986063639,21
1988,2,-36.550000000000004,0.02,8.2058744430542,21
1989,0,-160.55,0.02,10.395820140838623,21
1990,2,-62.45,0.02,12.076380491256714,21
1991,1,-148.0,0.02,10.240640004475912,21
1992,3,-49.949999999999996,0.02,7.933981577555339,21
1993,1,-111.25,0.02,8.464343786239624,21
1994,1,-120.1,0.02,8.100218534469604,21
1995,2,-151.24999999999997,0.02,8.56170654296875,21
1996,1,-102.65,0.02,11.413026332855225,21
1997,2,-122.65,0.02,11.732342084248861,21
1998,2,-174.2,0.02,9.149049917856852,21
1999,2,-105.5,0.02,7.448734442392985,21
2000,0,-151.7,0.02,9.230600833892822,21
2001,2,-88.2,0.02,10.615182876586914,21
2002,0,-134.4,0.02,7.361058950424194,21
2003,1,-102.75,0.02,11.666297912597656,21
2004,1,-145.9,0.02,11.113478978474935,21
2005,2,-45.15,0.02,9.227968692779541,21
2006,2,-36.550000000000004,0.02,9.692388534545898,21
2007,1,-85.45,0.02,9.947245597839355,21
2008,2,-88.3,0.02,11.91683546702067,21
2009,2,-88.15,0.02,8.35566775004069,21
2010,0,-134.4,0.02,10.155997276306152,21
2011,4,-67.7,0.02,9.53950023651123,21
2012,2,-53.8,0.02,12.729666233062744,21
2013,0,-160.35,0.02,7.543272972106934,21
2014,1,-102.7,0.02,11.444374084472656,21
2015,0,-143.05,0.02,8.419631958007812,21
2016,3,-92.95,0.02,8.160984635353088,21
2017,0,-143.05,0.02,5.439206600189209,21
2018,3,-116.85,0.02,9.433616065979004,21
2019,1,-119.95,0.02,9.784828186035156,21
2020,1,-111.3,0.02,9.144327163696289,21
2021,0,-143.05,0.02,6.990681886672974,21
2022,2,-79.65,0.02,9.101057767868042,21
2023,2,-131.35000000000002,0.02,9.413168668746948,21
2024,3,-116.75,0.02,9.619479942321778,21
2025,2,-195.29999999999998,0.02,11.362712701161703,21
2026,4,-138.65,0.02,9.111505031585693,21
2027,1,-85.4,0.02,9.0813570022583,21
2028,2,-55.8,0.02,8.584547281265259,21
2029,3,-136.05,0.02,10.648951053619385,21
2030,1,-119.95,0.02,6.769881407419841,21
2031,1,-188.85,0.02,9.155910611152649,21
